link,question_number,flores_passage,question,mc_answer1,mc_answer2,mc_answer3,mc_answer4,correct_answer_num,dialect,ds
https://en.wikinews.org/wiki/Teen_post_officer_hides_400_New_Year_cards_in_Japanese_snow,1,این مسئله اول ژانویه آغاز شد هنگامی که بسیاری از ساکنین محل از اداره پست «اوبانزاوا» شکایت کردند مبنی بر اینکه کارت‌های سنتی و عادی سال نو به دستشان نرسیده بود. دیروز، پس از کشف اینکه این پسر بیش از 600 سند پستی از جمله 429 کارت پستال سال نو را پنهان کرده بود و به گیرندگان مورد نظر تحویل نداده بود، اداره پست عذرخواهی خود را از شهروندان و رسانه ها منتشر کرد.,چه کسی مسئول اسناد پستی گم‌شده بود؟,کارگران پستی,گروهی از ساکنین اوبانزاوا,یک پسر,رسانه‌ها,3,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Teen_post_officer_hides_400_New_Year_cards_in_Japanese_snow,2,این مسئله اول ژانویه آغاز شد هنگامی که بسیاری از ساکنین محل از اداره پست «اوبانزاوا» شکایت کردند مبنی بر اینکه کارت‌های سنتی و عادی سال نو به دستشان نرسیده بود. دیروز، پس از کشف اینکه این پسر بیش از 600 سند پستی از جمله 429 کارت پستال سال نو را پنهان کرده بود و به گیرندگان مورد نظر تحویل نداده بود، اداره پست عذرخواهی خود را از شهروندان و رسانه ها منتشر کرد.,مطابق با متن، چه کسی درخصوص اسناد گم‌شده بیانیه عذرخواهی صادر کرد؟,ساکنین محلی,پسر,رسانه‌ها,اداره پست اوبانزاوا,4,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Tennis:_Andy_Murray_wins_Montreal_Masters_2009,1,پس از یک بازی پایاپای هر دو بازیکن مرد در گرفتن امتیاز سرویس‌ها، موری ست نخست را در تساوی‌شکنی از دست داد. دل پوترو در ست دوم برتری اولیه داشت، ولی پس از رسیدن به برابری 6-6 نیاز به تساوی‌شکنی داشت. در این مرحله معالجه بر روی شانه پوترو انجام شد اما با مدیریت توانست به بازی برگردد.,چه زمانی دل پوترو لازم بود تا به مشکل شانه‌اش رسیدگی کند؟,درطول اولین ست,قبل از اولین تساوی‌شکنی,درطول دومین ست,پس از سومین تساوی‌شکنی,3,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Tennis:_Andy_Murray_wins_Montreal_Masters_2009,2,پس از یک بازی پایاپای هر دو بازیکن مرد در گرفتن امتیاز سرویس‌ها، موری ست نخست را در تساوی‌شکنی از دست داد. دل پوترو در ست دوم برتری اولیه داشت، ولی پس از رسیدن به برابری 6-6 نیاز به تساوی‌شکنی داشت. در این مرحله معالجه بر روی شانه پوترو انجام شد اما با مدیریت توانست به بازی برگردد.,نتیجه اولین تساوی‌شکنی چه بود؟,موری در اولین ست شکست خورد,دل پوترو پس از مجروح شدن شکست خورد,موری در ست دوم برنده شد,دل پوترو در ست دوم برنده شد,1,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Texas_governor_and_health_officials_address_public_regarding_Ebola_case,1,او به همراه آن مقامات به شهروندان تگزاس اطمینان خاطر داد که اقداماتی برای حفاظت از ایمنی عمومی در حال انجام است. «پری» بویژه بیان کرد: «کمتر مکانی در دنیا مجهزتر از اینجا وجود دارد که برای مقابله با این مورد چالش‌انگیز آمادگی داشته باشد.» فرماندار همچنین اظهار داشت: «امروز دریافتیم که برخی از کودکان مدرسه‌ای شناسایی شده‌اند که با بیمار تماس داشته‌اند.» وی در ادامه گفت: «این پرونده جدی است. مطمئن باشید سیستم ما آنطور که باید کار می‌کند.»,همان‌طور که در متن بیان شد، چه کسی به‌ویژه درمعرض یک بیمار قرار گرفت؟,فرماندار,کودکان,مقامات تگزاس,شهروندان محلی,2,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Texas_governor_and_health_officials_address_public_regarding_Ebola_case,2,او به همراه آن مقامات به شهروندان تگزاس اطمینان خاطر داد که اقداماتی برای حفاظت از ایمنی عمومی در حال انجام است. «پری» بویژه بیان کرد: «کمتر مکانی در دنیا مجهزتر از اینجا وجود دارد که برای مقابله با این مورد چالش‌انگیز آمادگی داشته باشد.» فرماندار همچنین اظهار داشت: «امروز دریافتیم که برخی از کودکان مدرسه‌ای شناسایی شده‌اند که با بیمار تماس داشته‌اند.» وی در ادامه گفت: «این پرونده جدی است. مطمئن باشید سیستم ما آنطور که باید کار می‌کند.»,مطابق با متن، فرماندار هنگام سخنرانی برای شهروندان تگزاس چه تضمینی نداد؟,سیستم به‌خوبی کار می‌کند,کارهایی برای حفاظت از ایمنی عموم درحال انجام است,آنها ابزار لازم را برای رویارویی با این چالش دارند,این پرونده جدی نیست,4,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/The_Onion:_An_interview_with_%27America%27s_Finest_News_Source%27,1,"وقتی در 1988 هک و جانسون دانش‌آموز UW بودند، خیلی قبل‌تر از برنامه‌های نظیر The Daily Show و The Colbert Report، آنها برنامه‌ای را پیش‌بینی می‌کردند که اخبار - و گزارش‌های خبری - را به سخره بگیرد. «دی آنین» از ابتدای تأسیسش حقیقتاً به یک امپراتوری خبری هجوآمیز تبدیل شده است، به‌طوری که یک نسخه چاپی، وب‌سایتی با 5,000,000 بازدیدکننده منحصربه‌فرد در ماه اکتبر، آگهی‌های بازرگانی شخصی، شبکه خبری 24 ساعته، پادکست‌ها، و یک اطلس جهانی تازه راه‌اندازی شده به نام «جهان خاموش ما» داشت. آل گور و ژنرال تامی فرانکس به طور اتفاقی سرتیتر‌های مورد علاقه خود را منتشر می کنند (سرتیتر گور وقتی بود که اونیون گزارش داد که او و تیپر بعد از شکست سال 2000 در مجمع انتخاب کنندگان خود بهترین رابطه جنسی خود را برقرار کردند). بسیاری از نویسندگان آنها تأثیر زیاد بر نمایش‌های خنده‌دار خبری Jon Stewart و Stephen Colbert داشته‌اند.",کدام منبع هجوآمیز خبری توسط دو دانشجوی سابق UW ایجاد شد؟,The Colbert Report,The Electoral College,The Daily Show,اونیون,4,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/The_Onion:_An_interview_with_%27America%27s_Finest_News_Source%27,2,"وقتی در 1988 هک و جانسون دانش‌آموز UW بودند، خیلی قبل‌تر از برنامه‌های نظیر The Daily Show و The Colbert Report، آنها برنامه‌ای را پیش‌بینی می‌کردند که اخبار - و گزارش‌های خبری - را به سخره بگیرد. «دی آنین» از ابتدای تأسیسش حقیقتاً به یک امپراتوری خبری هجوآمیز تبدیل شده است، به‌طوری که یک نسخه چاپی، وب‌سایتی با 5,000,000 بازدیدکننده منحصربه‌فرد در ماه اکتبر، آگهی‌های بازرگانی شخصی، شبکه خبری 24 ساعته، پادکست‌ها، و یک اطلس جهانی تازه راه‌اندازی شده به نام «جهان خاموش ما» داشت. آل گور و ژنرال تامی فرانکس به طور اتفاقی سرتیتر‌های مورد علاقه خود را منتشر می کنند (سرتیتر گور وقتی بود که اونیون گزارش داد که او و تیپر بعد از شکست سال 2000 در مجمع انتخاب کنندگان خود بهترین رابطه جنسی خود را برقرار کردند). بسیاری از نویسندگان آنها تأثیر زیاد بر نمایش‌های خنده‌دار خبری Jon Stewart و Stephen Colbert داشته‌اند.",مطابق با متن، کدام‌یک از این موارد در امپراطوری خبری هجوآمیز «آنیون» آورده نشده است؟,یک اطلس جهانی ,یک فیلم,یک وب‌سایت,یک نسخه چاپی,2,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Thousands_march_in_London_calling_for_David_Cameron%27s_resignation_over_tax_affairs,1,اعتراضات حوالی ساعت 11:00 به‌وقت محلی (1+ به‌وقت ساعت هماهنگ جهانی) در «وایت‌هال»، مقابل ورودی خیابان «داونینگ»، یعنی سکونت‌گاه رسمی نخست‌وزیر، آغاز شد. گارد پلیس نیز در آن ورودی حضور داشت. درست بعد از ساعت 11:00، معترضین مانع از تردد وسایل نقلیه در باند شمالی وایتهال شدند. در ساعت 11:20، پلیس از معترضین خواست تا دوباره به پیاده‌رو برگردند و اظهار داشت که باید ببین حق اعتراض و افزایش ترافیک، تعادل برقرار کند. در حدود ساعت 11:29، این اعتراضات به سمت وایتهال کشیده شد، از میدان ترافالگار گذشت، در امتداد Strand پیش رفت، با عبور از آلدویچ و رسیدن به کینگزوی به سمت هولبورن رفت، جایی که در آن حزب محافظه کار نشست بهاره خود را در هتل Grand Connaught Rooms برگزار می‌کرد.,مطابق با متن، پلیس از چه چیز حفاظت می‌کرد؟,میدان ترافالگار,محل گردهمایی Spring,ورودی خیابان داونینگ,هتل Grand Connaught Rooms,3,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Thousands_march_in_London_calling_for_David_Cameron%27s_resignation_over_tax_affairs,2,اعتراضات حوالی ساعت 11:00 به‌وقت محلی (1+ به‌وقت ساعت هماهنگ جهانی) در «وایت‌هال»، مقابل ورودی خیابان «داونینگ»، یعنی سکونت‌گاه رسمی نخست‌وزیر، آغاز شد. گارد پلیس نیز در آن ورودی حضور داشت. درست بعد از ساعت 11:00، معترضین مانع از تردد وسایل نقلیه در باند شمالی وایتهال شدند. در ساعت 11:20، پلیس از معترضین خواست تا دوباره به پیاده‌رو برگردند و اظهار داشت که باید ببین حق اعتراض و افزایش ترافیک، تعادل برقرار کند. در حدود ساعت 11:29، این اعتراضات به سمت وایتهال کشیده شد، از میدان ترافالگار گذشت، در امتداد Strand پیش رفت، با عبور از آلدویچ و رسیدن به کینگزوی به سمت هولبورن رفت، جایی که در آن حزب محافظه کار نشست بهاره خود را در هتل Grand Connaught Rooms برگزار می‌کرد.,پلیس در چه زمان از معترضین خواست تا به‌منظور جلوگیری از افزایش بیشتر ترافیک حرکت کنند؟,حدود ساعت 11:00,رأس ساعت 11:29,قبل از ساعت 11:00,رأس ساعت 11:20,4,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Toronto_team-led_research_on_Type_1_Diabetes_%27groundbreaking%27,1,وی افزود: «اکنون موش‌های 4 ماهه‌ای داریم که دیابت ندارند در حالی که قبلاً دیابت داشتند.» دکتر ایهود اور، استاد پزشکی دانشگاه دالهاوزی در هلیفکس، نوااسکوشیا و رئیس بخش کلینیکی و علمی انجمن دیابت کانادا هشدار داد که این تحقیق هنوز در روزهای آغازین خود می‌باشد. مانند سایر متخصصان، او با اشاره به اینکه این یافته‌ها ارتباطی با کسانی که از قبل دیابت نوع 1 دارند نداشته است، نسبت به قابلیت درمان دیابت تردید دارد.,چه چیز درباره تحقیق انجام گرفته توسط دکتر ایهود اور صحیح است؟,نتایج ممکن است برای بیمارانی که از قبل دیابت نوع 1 داشته‌اند مفید باشد,برخی از موش‌های دارای دیابت دیگر دیابت ندارند,او خوشبین است که این یافته‌ها می‌تواند منجر به یک درمان شود,برخی از موش‌های بدون دیابت اکنون دیابت دارند,2,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Toronto_team-led_research_on_Type_1_Diabetes_%27groundbreaking%27,2,وی افزود: «اکنون موش‌های 4 ماهه‌ای داریم که دیابت ندارند در حالی که قبلاً دیابت داشتند.» دکتر ایهود اور، استاد پزشکی دانشگاه دالهاوزی در هلیفکس، نوااسکوشیا و رئیس بخش کلینیکی و علمی انجمن دیابت کانادا هشدار داد که این تحقیق هنوز در روزهای آغازین خود می‌باشد. مانند سایر متخصصان، او با اشاره به اینکه این یافته‌ها ارتباطی با کسانی که از قبل دیابت نوع 1 دارند نداشته است، نسبت به قابلیت درمان دیابت تردید دارد.,مطابق با متن، دکتر اور به چه چیز شک دارد؟,اینکه آیا یافته‌ها به افراد دارای دیابت نوع 1 مربوط باشد,اینکه درمانی محتمل باشد,نظرات متخصصین دیگر درخصوص یک درمان,اینکه موش‌های بدون دیابت به همین‌ صورت بمانند,2,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Tourist_plane_crash_in_Papua_New_Guinea_leaves_thirteen_dead,1,هواپیمای اوتر دوموتوره دیروز سعی داشت با شماره پرواز CG4684 از خطوط هوایی Airlines PNG در کوکودا به زمین بنشیند، اما همان موقع هم یک بار ناموفق عمل کرده بود. حدود ده دقیقه قبل از زمانی که قرار بود برای بار دوم برای فرود تلاش کند ناپدید شد. امروز محل سقوط مشخص شد و این نقطه آنقدر غیرقابل دسترسی است که دو مامور پلیس در جنگل پیاده شدند تا به این محل صعود کنند و به دنبال بازماندگان بگردند. جستجو به دلیل همان هوای بد که منجر به فرود ناموفق شده بود، متوقف شد.,کدام‌یک از عبارت زیر به‌طور دقیق سقوط پرواز CG4684 را توصیف نمی‌کند؟,هواپیما در ابتدا به‌دلیل شرایط آب‌وهوایی قادر به فرود نبود,هواپیما در یک محل خیلی دوردست سقوط کرد,هواپیما قبل از سقوط سه بار سعی کرد فرود بیاید,جستجوی محل سقوط هواپیما تحت تأثیر شرایط آب‌وهوایی بود,3,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Tourist_plane_crash_in_Papua_New_Guinea_leaves_thirteen_dead,2,هواپیمای اوتر دوموتوره دیروز سعی داشت با شماره پرواز CG4684 از خطوط هوایی Airlines PNG در کوکودا به زمین بنشیند، اما همان موقع هم یک بار ناموفق عمل کرده بود. حدود ده دقیقه قبل از زمانی که قرار بود برای بار دوم برای فرود تلاش کند ناپدید شد. امروز محل سقوط مشخص شد و این نقطه آنقدر غیرقابل دسترسی است که دو مامور پلیس در جنگل پیاده شدند تا به این محل صعود کنند و به دنبال بازماندگان بگردند. جستجو به دلیل همان هوای بد که منجر به فرود ناموفق شده بود، متوقف شد.,چه چیز سبب شد پرواز CG4684 فرودش را نیمه‌تمام بگذارد؟,محل فرود قابل دسترس نبود,چند هواپیمای دیگر جلوی CG4684 بودند,هواپیما به سمت کوکودا تغییر مسیر داده شد,شرایط آب‌وهوایی نامساعد بود,4,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Trade_hall_roof_collapses_in_Poland,1,«خوشبختانه هیچ اتفاقی برایم نیفتاد، اما من صحنه‌ای ترسناک را دیدم، زیرا مردم برای بیرون آمدن سعی کردند پنجره‌ها را بشکنند.» مردم با صندلی به قاب شیشه ضربه می‌زدند، ولی پنجره‌ها نشکن بودند. نجات یافته واقعه، فرانسیسکک کوال، گفت: «سرانجام یکی از تخته ها شکسته شد و آنها شروع به بیرون آمدن از طریق پنجره کردند».,براساس متن، کدام عبارات زیر درباره تجربه فرانسیسکک کوال صحیح است؟,او توانست یک پنجره را بشکند,درنهایت آسیبی به او نرسید,او هنگام سعی در خارج شدن یک صندلی را شکست,او هنگام سعی در شکستن یک پنجره زخمی شد,2,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Tropical_Storm_Danielle_forms_in_Atlantic_Ocean,1,طوفان استوایی دانیل، که چهارمین طوفان در فصل طوفان‌های اقیانوس اطلس در سال 2010 است، در اقیانوس اطلس شرقی شکل گرفته است. طوفان، که در فاصله تقریبی 3000 مایل از میامی، فلوریدا واقع شده است، حداکثر پایداری سرعت وزش باد 40 مایل بر ساعت (64 کیلومتر بر ساعت) را دارد. دانشمندان مرکز ملی طوفان پیش بینی می کنند که دانیل تا روز چهارشنبه تقویت می‌شود و به یک طوفان تبدیل می‌شود. از آنجا که طوفان بسیار دورتر از سطح زمین است، ارزیابی تأثیر احتمالی آن بر ایالات متحده یا کارائیب همچنان دشوار است.,چرا اندازه‌گیری تأثیر احتمالی طوفان استوایی دانیل چالش‌برانگیز است؟,پیش‌بینی می‌شود این طوفان به یک توفند شدت یابد,دانشمندان درباره پایداری سرعت وزش بادهای طوفان مطمئن نیستند,طوفان خیلی از خشکی فاصله دارد,طوفان فاصله خیلی زیادی از میامی دارد,3,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Tropical_Storm_Danielle_forms_in_Atlantic_Ocean,2,طوفان استوایی دانیل، که چهارمین طوفان در فصل طوفان‌های اقیانوس اطلس در سال 2010 است، در اقیانوس اطلس شرقی شکل گرفته است. طوفان، که در فاصله تقریبی 3000 مایل از میامی، فلوریدا واقع شده است، حداکثر پایداری سرعت وزش باد 40 مایل بر ساعت (64 کیلومتر بر ساعت) را دارد. دانشمندان مرکز ملی طوفان پیش بینی می کنند که دانیل تا روز چهارشنبه تقویت می‌شود و به یک طوفان تبدیل می‌شود. از آنجا که طوفان بسیار دورتر از سطح زمین است، ارزیابی تأثیر احتمالی آن بر ایالات متحده یا کارائیب همچنان دشوار است.,مطابق با متن، کدام‌یک از عبارات زیر درباره طوفان استوایی دانیل صحیح نیست؟,تأثیر آن بر کارائیب معلوم نیست,در اقیانوس اطلس شکل گرفت,می‌توانست به یک توفند تبدیل شود,نزدیک به خشکی است,4,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Two-day_bird_flu_conference_draws_$1.9_billion_in_pledges,1,دکتر «لی»‌ همچنین درباره گزارشات از کودکان ترکیه که مبتلا به ویروس آنفولانزای پرندگان A(H5N1) شده‌اند و بیمار نشده‌اند ابراز نگرانی کرد. او خاطرنشان کرد بعضی مطالعات حاکی از آن است که این بیماری برای اینکه بتواند موجب اپیدمی جهانی شود، باید آمار مرگ و میرش پایین بیاید. اگر علائم آنفلوانزا خفیف باقی بماند، این نگرانی وجود دارد که بیماران ممکن است با انجام کارهای روزمره خود افراد بیشتری را آلوده کنند.,مطابق با متن، قبل از سبب شدن یک اپیدمی جهانی پیشنهاد شده چه اتفاقی باید برای بیماری رخ دهد؟,باید کشندگی کمتری داشته باشد,علائم آن باید ملایم بماند,افراد بیشتری باید مبتلا شوند,کودکان باید علائم را تجربه کنند,1,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/Typhoon_prompts_massive_evacuations_in_China,1,از شب 9 آگوست، چشم موراکوت در حدود هفتاد کیلومتر از استان فوجیان چین فاصله داشت. تخمین زده شده است که طوفان تایفون با سرعت یازده کیلومتر بر ساعت به سمت چین در حرکت است.,مطابق با متن، تایفون چقدر با فوجیان فاصله داشت؟,9 کیلومتر,11 کیلومتر,70 کیلومتر,77 کیلومتر,3,pes_Arab,2023-06-07
https://en.wikinews.org/wiki/U.S._President_arrives_in_Singapore,1,رئیس جمهور ایالات متحده، جرج دابلیو بوش، صبح روز 16 نوامبر برای شروع سفر هفتگی خود در آسیا، وارد سنگاپور شد. وی مورد استقبال معاون نخست وزیر سنگاپور، وونگ کان سنگ، قرار گرفت و با نخست وزیر سنگاپور، لی هسین لوونگ، بحث در مورد تجارت و تروریسم را آغاز کرد. بوش پس از یک هفته باخت در انتخابات میان دوره‌ای، از گسترش تجارت در آسیا با مخاطبان صحبت کرد.,چه‌کسی از جرج دابلیو بوش هنگام رسیدن به آسیا استقبال کرد؟,نخست وزیر,یکی از حضار,وونگ کان سنگ و لی هسین لوونگ,معاون نخست وزیر,4,pes_Arab,2023-06-07
